type,version,schemaIdentifier,originatingSystem,preprocessorVersion,timeStamp,type,globalId,name,ownerHistory.type,ownerHistory.ref,relatingPropertyDefinition.type,relatingPropertyDefinition.ref
IFC.JSON,0.0.1,IFC2X3,IFC2JSON_python Version 0.0.1,IfcOpenShell v0.7.0-476ab506d,2023-07-06 10:10:13,IfcRelDefinesByProperties,2c31d529-b6f6-4f6d-bf0a-c2673443acec,,IfcOwnerHistory,94b60c5b-79bd-403f-90fa-a42704c11ed2,IfcPropertySet,22824f52-2500-46e4-bcaa-0f65f6d86e53
IFC.JSON,0.0.1,IFC2X3,IFC2JSON_python Version 0.0.1,IfcOpenShell v0.7.0-476ab506d,2023-07-06 10:10:13,IfcRelDefinesByProperties,79d2668a-41d7-4d22-925c-ad3afb1073aa,,IfcOwnerHistory,94b60c5b-79bd-403f-90fa-a42704c11ed2,IfcPropertySet,546c0b73-dbc1-4717-805b-98f21b4f1c42
IFC.JSON,0.0.1,IFC2X3,IFC2JSON_python Version 0.0.1,IfcOpenShell v0.7.0-476ab506d,2023-07-06 10:10:13,IfcRelDefinesByProperties,7a9b8fb9-0b1b-4b61-8294-04388cea7f90,,IfcOwnerHistory,94b60c5b-79bd-403f-90fa-a42704c11ed2,IfcPropertySet,de53b844-8a62-4d41-acb3-e1e318159df6
IFC.JSON,0.0.1,IFC2X3,IFC2JSON_python Version 0.0.1,IfcOpenShell v0.7.0-476ab506d,2023-07-06 10:10:13,IfcRelDefinesByProperties,2866aabe-1585-448b-8688-810026b52c8d,,IfcOwnerHistory,94b60c5b-79bd-403f-90fa-a42704c11ed2,IfcPropertySet,32af9d78-6452-4940-be70-e906cde23b14
IFC.JSON,0.0.1,IFC2X3,IFC2JSON_python Version 0.0.1,IfcOpenShell v0.7.0-476ab506d,2023-07-06 10:10:13,IfcRelDefinesByProperties,989e601a-321b-47d1-8a85-0d9539f97657,,IfcOwnerHistory,94b60c5b-79bd-403f-90fa-a42704c11ed2,IfcPropertySet,d6ce629a-b233-4997-b41f-235784c35c4c
IFC.JSON,0.0.1,IFC2X3,IFC2JSON_python Version 0.0.1,IfcOpenShell v0.7.0-476ab506d,2023-07-06 10:10:13,IfcRelDefinesByProperties,daf3a4c4-6a43-4c5c-84f1-ac2904e0c4b5,,IfcOwnerHistory,94b60c5b-79bd-403f-90fa-a42704c11ed2,IfcPropertySet,d70275fe-3343-45ef-8acc-dd7d936ecd4a
IFC.JSON,0.0.1,IFC2X3,IFC2JSON_python Version 0.0.1,IfcOpenShell v0.7.0-476ab506d,2023-07-06 10:10:13,IfcRelDefinesByProperties,ff0cef67-707e-4210-aa19-b98775caa103,,IfcOwnerHistory,94b60c5b-79bd-403f-90fa-a42704c11ed2,IfcPropertySet,5a5f7a41-a4b4-45b5-82d2-f3883e53e938
IFC.JSON,0.0.1,IFC2X3,IFC2JSON_python Version 0.0.1,IfcOpenShell v0.7.0-476ab506d,2023-07-06 10:10:13,IfcRelDefinesByProperties,ed6f1954-d963-4dae-880e-0d85cf8a791f,,IfcOwnerHistory,94b60c5b-79bd-403f-90fa-a42704c11ed2,IfcPropertySet,399431b6-20e0-4b8d-8548-335174fb796f
IFC.JSON,0.0.1,IFC2X3,IFC2JSON_python Version 0.0.1,IfcOpenShell v0.7.0-476ab506d,2023-07-06 10:10:13,IfcRelDefinesByProperties,e63426db-b8e7-4b48-9457-db01042ded09,,IfcOwnerHistory,94b60c5b-79bd-403f-90fa-a42704c11ed2,IfcPropertySet,f782111e-3cd2-432a-bb09-a2a51618228a
IFC.JSON,0.0.1,IFC2X3,IFC2JSON_python Version 0.0.1,IfcOpenShell v0.7.0-476ab506d,2023-07-06 10:10:13,IfcRelDefinesByProperties,edb55481-e345-465b-9bfc-c2483f12d922,,IfcOwnerHistory,94b60c5b-79bd-403f-90fa-a42704c11ed2,IfcPropertySet,8d5a58a6-3625-45e3-ac66-ff7f6368ebb3
IFC.JSON,0.0.1,IFC2X3,IFC2JSON_python Version 0.0.1,IfcOpenShell v0.7.0-476ab506d,2023-07-06 10:10:13,IfcRelDefinesByProperties,fb5db363-d6ac-4379-88ac-e3d0e3785c56,,IfcOwnerHistory,94b60c5b-79bd-403f-90fa-a42704c11ed2,IfcPropertySet,a5edc843-d44a-4d21-88b4-b1b354bb182e
IFC.JSON,0.0.1,IFC2X3,IFC2JSON_python Version 0.0.1,IfcOpenShell v0.7.0-476ab506d,2023-07-06 10:10:13,IfcRelDefinesByProperties,1c4fd163-ead1-494c-8049-1da794ca9cb1,,IfcOwnerHistory,94b60c5b-79bd-403f-90fa-a42704c11ed2,IfcPropertySet,20eaafb1-0297-42b1-ad03-d5f79207b7b6
IFC.JSON,0.0.1,IFC2X3,IFC2JSON_python Version 0.0.1,IfcOpenShell v0.7.0-476ab506d,2023-07-06 10:10:13,IfcRelDefinesByProperties,517adf55-1b87-4d9b-b5f5-bd3a91d212d2,,IfcOwnerHistory,94b60c5b-79bd-403f-90fa-a42704c11ed2,IfcPropertySet,f35c962a-0fbb-473a-9650-64ca9b2c0d63
IFC.JSON,0.0.1,IFC2X3,IFC2JSON_python Version 0.0.1,IfcOpenShell v0.7.0-476ab506d,2023-07-06 10:10:13,IfcRelDefinesByProperties,c4b53148-bd50-46f6-808a-b7efd7f8a7d2,,IfcOwnerHistory,94b60c5b-79bd-403f-90fa-a42704c11ed2,IfcPropertySet,22d51409-5c87-4ecf-bac0-ec5d0f66670c
IFC.JSON,0.0.1,IFC2X3,IFC2JSON_python Version 0.0.1,IfcOpenShell v0.7.0-476ab506d,2023-07-06 10:10:13,IfcRelDefinesByProperties,f3fa5495-1430-4a8f-8d20-7ac448d72d80,,IfcOwnerHistory,94b60c5b-79bd-403f-90fa-a42704c11ed2,IfcPropertySet,0711f6ac-b317-4abd-97f7-1597c5916934
IFC.JSON,0.0.1,IFC2X3,IFC2JSON_python Version 0.0.1,IfcOpenShell v0.7.0-476ab506d,2023-07-06 10:10:13,IfcRelDefinesByProperties,556d0767-f3f1-4761-9639-882fea487895,,IfcOwnerHistory,94b60c5b-79bd-403f-90fa-a42704c11ed2,IfcPropertySet,18e7609f-ffe3-4eb2-81e7-28134f8629c3
IFC.JSON,0.0.1,IFC2X3,IFC2JSON_python Version 0.0.1,IfcOpenShell v0.7.0-476ab506d,2023-07-06 10:10:13,IfcRelDefinesByProperties,aef561c3-4fd7-4eca-b93c-23f67bbceb50,,IfcOwnerHistory,94b60c5b-79bd-403f-90fa-a42704c11ed2,IfcPropertySet,640ba4e2-9cfd-4b82-abbd-667eb9ef50e6
IFC.JSON,0.0.1,IFC2X3,IFC2JSON_python Version 0.0.1,IfcOpenShell v0.7.0-476ab506d,2023-07-06 10:10:13,IfcRelDefinesByProperties,46689395-09cc-4ed7-9b9a-596d6187a0be,,IfcOwnerHistory,94b60c5b-79bd-403f-90fa-a42704c11ed2,IfcPropertySet,fbaa2a07-c1b1-4d96-b9d5-121daf464323
IFC.JSON,0.0.1,IFC2X3,IFC2JSON_python Version 0.0.1,IfcOpenShell v0.7.0-476ab506d,2023-07-06 10:10:13,IfcRelDefinesByProperties,a76ada9c-e89c-4c5a-a899-1dceb711e0e3,,IfcOwnerHistory,94b60c5b-79bd-403f-90fa-a42704c11ed2,IfcPropertySet,0147289f-cc06-4e92-97a3-c7f1153b8997
IFC.JSON,0.0.1,IFC2X3,IFC2JSON_python Version 0.0.1,IfcOpenShell v0.7.0-476ab506d,2023-07-06 10:10:13,IfcRelDefinesByProperties,401b3f58-488b-4022-ad8e-05bb1f91de7d,,IfcOwnerHistory,94b60c5b-79bd-403f-90fa-a42704c11ed2,IfcPropertySet,8c60dd05-584e-4140-9698-8a2875540785
IFC.JSON,0.0.1,IFC2X3,IFC2JSON_python Version 0.0.1,IfcOpenShell v0.7.0-476ab506d,2023-07-06 10:10:13,IfcRelDefinesByProperties,c98757e0-29b3-40cc-a23b-bc7cae45170a,,IfcOwnerHistory,94b60c5b-79bd-403f-90fa-a42704c11ed2,IfcPropertySet,adfc9b52-bc38-4687-950b-547a7163fb02
IFC.JSON,0.0.1,IFC2X3,IFC2JSON_python Version 0.0.1,IfcOpenShell v0.7.0-476ab506d,2023-07-06 10:10:13,IfcRelDefinesByProperties,d78ad425-a67b-4b6b-9337-3a6cb4c33e27,,IfcOwnerHistory,94b60c5b-79bd-403f-90fa-a42704c11ed2,IfcPropertySet,752cf5ba-7dde-4d8a-b5a1-bb9f56aec05c
IFC.JSON,0.0.1,IFC2X3,IFC2JSON_python Version 0.0.1,IfcOpenShell v0.7.0-476ab506d,2023-07-06 10:10:13,IfcRelDefinesByProperties,b6239bc6-d831-4af4-ab25-b0764ff15d77,,IfcOwnerHistory,94b60c5b-79bd-403f-90fa-a42704c11ed2,IfcPropertySet,ed12b992-8ba0-4f42-9d7e-2ded82f88173
IFC.JSON,0.0.1,IFC2X3,IFC2JSON_python Version 0.0.1,IfcOpenShell v0.7.0-476ab506d,2023-07-06 10:10:13,IfcRelDefinesByProperties,ad8ead94-2ea7-4173-aaff-a8812e2c4813,,IfcOwnerHistory,94b60c5b-79bd-403f-90fa-a42704c11ed2,IfcPropertySet,6d816e3c-c657-49e3-8110-87c3a6fb664c
IFC.JSON,0.0.1,IFC2X3,IFC2JSON_python Version 0.0.1,IfcOpenShell v0.7.0-476ab506d,2023-07-06 10:10:13,IfcRelDefinesByProperties,41fa23c9-1024-4674-a931-61b84c5a9ef8,,IfcOwnerHistory,94b60c5b-79bd-403f-90fa-a42704c11ed2,IfcPropertySet,f3ceb659-6f0a-45a8-8006-ca4b5567eba9
IFC.JSON,0.0.1,IFC2X3,IFC2JSON_python Version 0.0.1,IfcOpenShell v0.7.0-476ab506d,2023-07-06 10:10:13,IfcRelDefinesByProperties,39270a58-6860-4733-bf8a-865ec0d5dee1,,IfcOwnerHistory,94b60c5b-79bd-403f-90fa-a42704c11ed2,IfcPropertySet,b9647bb8-3686-4b2c-a846-c2670f3ad85f
IFC.JSON,0.0.1,IFC2X3,IFC2JSON_python Version 0.0.1,IfcOpenShell v0.7.0-476ab506d,2023-07-06 10:10:13,IfcRelDefinesByProperties,fff17c82-3f43-444f-a442-f51f9eed1a50,,IfcOwnerHistory,94b60c5b-79bd-403f-90fa-a42704c11ed2,IfcPropertySet,40075e98-a230-449b-9e7d-711d34b5abab
IFC.JSON,0.0.1,IFC2X3,IFC2JSON_python Version 0.0.1,IfcOpenShell v0.7.0-476ab506d,2023-07-06 10:10:13,IfcRelDefinesByProperties,78fdbd37-390f-4a02-8edd-d295641fd91d,,IfcOwnerHistory,94b60c5b-79bd-403f-90fa-a42704c11ed2,IfcPropertySet,65931280-1908-42f2-95d6-fd31de9c2b5e
IFC.JSON,0.0.1,IFC2X3,IFC2JSON_python Version 0.0.1,IfcOpenShell v0.7.0-476ab506d,2023-07-06 10:10:13,IfcRelDefinesByProperties,8414dd15-86a6-4a46-8a5e-e4c641d314c0,,IfcOwnerHistory,94b60c5b-79bd-403f-90fa-a42704c11ed2,IfcElementQuantity,73d9bcf6-0c1d-4b43-b023-8900989493b6
IFC.JSON,0.0.1,IFC2X3,IFC2JSON_python Version 0.0.1,IfcOpenShell v0.7.0-476ab506d,2023-07-06 10:10:13,IfcRelDefinesByProperties,fe7ec16e-0989-4891-a376-32414912b6cd,,IfcOwnerHistory,94b60c5b-79bd-403f-90fa-a42704c11ed2,IfcPropertySet,17a7df8b-df09-4bb3-a55d-056d483cc678
IFC.JSON,0.0.1,IFC2X3,IFC2JSON_python Version 0.0.1,IfcOpenShell v0.7.0-476ab506d,2023-07-06 10:10:13,IfcRelDefinesByProperties,bc65157f-3672-498c-8585-052eda59c75b,,IfcOwnerHistory,94b60c5b-79bd-403f-90fa-a42704c11ed2,IfcPropertySet,22dcdb58-e9c5-44fe-a194-46c5259d0a07
IFC.JSON,0.0.1,IFC2X3,IFC2JSON_python Version 0.0.1,IfcOpenShell v0.7.0-476ab506d,2023-07-06 10:10:13,IfcRelDefinesByProperties,411069e3-ce17-47c0-8528-842cacfb7b0f,,IfcOwnerHistory,94b60c5b-79bd-403f-90fa-a42704c11ed2,IfcPropertySet,a11dd2c3-75c0-495d-914f-c7fe2d80434c
IFC.JSON,0.0.1,IFC2X3,IFC2JSON_python Version 0.0.1,IfcOpenShell v0.7.0-476ab506d,2023-07-06 10:10:13,IfcRelDefinesByProperties,b96f6c4d-da4a-4997-a344-2aebe8a10dfb,,IfcOwnerHistory,94b60c5b-79bd-403f-90fa-a42704c11ed2,IfcPropertySet,506df69d-4b5c-472e-9db6-ace33ad27bd5
IFC.JSON,0.0.1,IFC2X3,IFC2JSON_python Version 0.0.1,IfcOpenShell v0.7.0-476ab506d,2023-07-06 10:10:13,IfcRelDefinesByProperties,e8548df0-032b-4251-91e6-a0ac7a51683c,,IfcOwnerHistory,94b60c5b-79bd-403f-90fa-a42704c11ed2,IfcPropertySet,1d7649f0-d091-4e3e-b7cc-100c8683a4dd
IFC.JSON,0.0.1,IFC2X3,IFC2JSON_python Version 0.0.1,IfcOpenShell v0.7.0-476ab506d,2023-07-06 10:10:13,IfcRelDefinesByProperties,d75f88a4-4747-4801-a629-733fae26a8c7,,IfcOwnerHistory,94b60c5b-79bd-403f-90fa-a42704c11ed2,IfcPropertySet,8b6564b4-15e2-497c-be15-705cfa2c937b
IFC.JSON,0.0.1,IFC2X3,IFC2JSON_python Version 0.0.1,IfcOpenShell v0.7.0-476ab506d,2023-07-06 10:10:13,IfcRelDefinesByProperties,6890ec8b-c7eb-4055-b2d2-5378cb5bf47f,,IfcOwnerHistory,94b60c5b-79bd-403f-90fa-a42704c11ed2,IfcPropertySet,718da3d6-4bd0-4a29-9991-5c564d2f7fa1
IFC.JSON,0.0.1,IFC2X3,IFC2JSON_python Version 0.0.1,IfcOpenShell v0.7.0-476ab506d,2023-07-06 10:10:13,IfcRelDefinesByProperties,8cef81fd-0a4f-459f-abb3-6a25d4f6f954,,IfcOwnerHistory,94b60c5b-79bd-403f-90fa-a42704c11ed2,IfcPropertySet,421d5272-1bfb-43fa-aba8-d54bcb65a08a
IFC.JSON,0.0.1,IFC2X3,IFC2JSON_python Version 0.0.1,IfcOpenShell v0.7.0-476ab506d,2023-07-06 10:10:13,IfcRelDefinesByProperties,fc01a13d-b2cd-4706-9262-95a4448867f5,,IfcOwnerHistory,94b60c5b-79bd-403f-90fa-a42704c11ed2,IfcPropertySet,71ff7fc0-e8b7-4806-b9b0-718d7dff4f06
IFC.JSON,0.0.1,IFC2X3,IFC2JSON_python Version 0.0.1,IfcOpenShell v0.7.0-476ab506d,2023-07-06 10:10:13,IfcRelDefinesByProperties,4ba39c13-b987-40d5-8fc3-bfcc995627a1,,IfcOwnerHistory,94b60c5b-79bd-403f-90fa-a42704c11ed2,IfcPropertySet,bf34918c-1b18-4971-943a-dfa994f2f846
IFC.JSON,0.0.1,IFC2X3,IFC2JSON_python Version 0.0.1,IfcOpenShell v0.7.0-476ab506d,2023-07-06 10:10:13,IfcRelDefinesByProperties,0ba49f47-22ad-4873-a1a0-16f3b3303dc1,,IfcOwnerHistory,94b60c5b-79bd-403f-90fa-a42704c11ed2,IfcPropertySet,58d24521-53d6-4eb9-965f-3c5b2b985557
IFC.JSON,0.0.1,IFC2X3,IFC2JSON_python Version 0.0.1,IfcOpenShell v0.7.0-476ab506d,2023-07-06 10:10:13,IfcRelDefinesByProperties,2d67f742-ddec-4062-bed5-76dab18b0e2a,,IfcOwnerHistory,94b60c5b-79bd-403f-90fa-a42704c11ed2,IfcPropertySet,e0f9158f-2e16-4379-8970-de42030cd68a
IFC.JSON,0.0.1,IFC2X3,IFC2JSON_python Version 0.0.1,IfcOpenShell v0.7.0-476ab506d,2023-07-06 10:10:13,IfcRelDefinesByProperties,1c807e4d-a77a-4004-83b0-f7fb3497fe44,,IfcOwnerHistory,94b60c5b-79bd-403f-90fa-a42704c11ed2,IfcPropertySet,65dc3e28-42c2-4ee5-8f2e-00dde296c30f
IFC.JSON,0.0.1,IFC2X3,IFC2JSON_python Version 0.0.1,IfcOpenShell v0.7.0-476ab506d,2023-07-06 10:10:13,IfcRelDefinesByProperties,10b32b0f-1d81-446b-ab3b-a305519ab062,,IfcOwnerHistory,94b60c5b-79bd-403f-90fa-a42704c11ed2,IfcPropertySet,36b38174-e81a-47d4-b385-bf45fa6c8d0a
IFC.JSON,0.0.1,IFC2X3,IFC2JSON_python Version 0.0.1,IfcOpenShell v0.7.0-476ab506d,2023-07-06 10:10:13,IfcRelDefinesByProperties,90954b02-b253-4f56-9f1e-41ae5e639d51,,IfcOwnerHistory,94b60c5b-79bd-403f-90fa-a42704c11ed2,IfcPropertySet,4368f906-4afc-4a92-8da6-b5ed92ad09b8
IFC.JSON,0.0.1,IFC2X3,IFC2JSON_python Version 0.0.1,IfcOpenShell v0.7.0-476ab506d,2023-07-06 10:10:13,IfcRelDefinesByProperties,b4f52728-1ff0-4424-a5f7-07c6adf677fe,,IfcOwnerHistory,94b60c5b-79bd-403f-90fa-a42704c11ed2,IfcPropertySet,cfdf7806-efd8-4c6a-8ae5-93ba63898e47
IFC.JSON,0.0.1,IFC2X3,IFC2JSON_python Version 0.0.1,IfcOpenShell v0.7.0-476ab506d,2023-07-06 10:10:13,IfcRelDefinesByProperties,38a8c351-1464-469f-b239-045f507c9f43,,IfcOwnerHistory,94b60c5b-79bd-403f-90fa-a42704c11ed2,IfcPropertySet,0d6a28cb-9020-4546-8a76-a53e6d7df799
IFC.JSON,0.0.1,IFC2X3,IFC2JSON_python Version 0.0.1,IfcOpenShell v0.7.0-476ab506d,2023-07-06 10:10:13,IfcRelDefinesByProperties,a35b75aa-d224-441f-86a6-72f56fad819a,,IfcOwnerHistory,94b60c5b-79bd-403f-90fa-a42704c11ed2,IfcPropertySet,360aae71-9784-4fd9-9474-78b7f0a2e605
IFC.JSON,0.0.1,IFC2X3,IFC2JSON_python Version 0.0.1,IfcOpenShell v0.7.0-476ab506d,2023-07-06 10:10:13,IfcRelDefinesByProperties,c5f7fa15-c664-4cba-9001-ddbc796f501d,,IfcOwnerHistory,94b60c5b-79bd-403f-90fa-a42704c11ed2,IfcPropertySet,43418404-8fb5-4962-94c5-0f8ad2b0df14
IFC.JSON,0.0.1,IFC2X3,IFC2JSON_python Version 0.0.1,IfcOpenShell v0.7.0-476ab506d,2023-07-06 10:10:13,IfcRelDefinesByProperties,342020cc-0d22-45e9-ad9d-50823a22b5e8,,IfcOwnerHistory,94b60c5b-79bd-403f-90fa-a42704c11ed2,IfcPropertySet,9cb3020e-4397-4ad1-8b14-428418d67982
IFC.JSON,0.0.1,IFC2X3,IFC2JSON_python Version 0.0.1,IfcOpenShell v0.7.0-476ab506d,2023-07-06 10:10:13,IfcRelDefinesByProperties,07d6b4e0-12d7-41fa-9e35-559f903c5468,,IfcOwnerHistory,94b60c5b-79bd-403f-90fa-a42704c11ed2,IfcPropertySet,512a5ff2-6444-4cd2-9a75-bd57080c02da
IFC.JSON,0.0.1,IFC2X3,IFC2JSON_python Version 0.0.1,IfcOpenShell v0.7.0-476ab506d,2023-07-06 10:10:13,IfcRelDefinesByProperties,60169b00-7fe5-4abf-bbfa-0b891e7ef8b9,,IfcOwnerHistory,94b60c5b-79bd-403f-90fa-a42704c11ed2,IfcPropertySet,436febfc-7ded-4a9d-8c1b-57f4cc61078b
IFC.JSON,0.0.1,IFC2X3,IFC2JSON_python Version 0.0.1,IfcOpenShell v0.7.0-476ab506d,2023-07-06 10:10:13,IfcRelDefinesByProperties,8448e18c-7403-4879-b6e6-1a12b9f0d371,,IfcOwnerHistory,94b60c5b-79bd-403f-90fa-a42704c11ed2,IfcPropertySet,e97ca9ca-56e3-4c55-9b1b-ca468ded15a4
IFC.JSON,0.0.1,IFC2X3,IFC2JSON_python Version 0.0.1,IfcOpenShell v0.7.0-476ab506d,2023-07-06 10:10:13,IfcRelDefinesByProperties,1df9b836-0a5e-4000-93f1-be4c5781b7e4,,IfcOwnerHistory,94b60c5b-79bd-403f-90fa-a42704c11ed2,IfcPropertySet,10b70941-1c0e-4bf4-8d40-d17b31da1464
IFC.JSON,0.0.1,IFC2X3,IFC2JSON_python Version 0.0.1,IfcOpenShell v0.7.0-476ab506d,2023-07-06 10:10:13,IfcRelDefinesByProperties,a06c5271-28e2-402d-b1f8-1978f2938c7c,,IfcOwnerHistory,94b60c5b-79bd-403f-90fa-a42704c11ed2,IfcPropertySet,d2069274-e50c-4647-9122-e5e619b5e29e
IFC.JSON,0.0.1,IFC2X3,IFC2JSON_python Version 0.0.1,IfcOpenShell v0.7.0-476ab506d,2023-07-06 10:10:13,IfcRelDefinesByProperties,bf3254ac-4c87-4f69-a235-0bae36a79f3f,,IfcOwnerHistory,94b60c5b-79bd-403f-90fa-a42704c11ed2,IfcPropertySet,cce2c594-9504-4acc-9594-51ecc40f88bb
IFC.JSON,0.0.1,IFC2X3,IFC2JSON_python Version 0.0.1,IfcOpenShell v0.7.0-476ab506d,2023-07-06 10:10:13,IfcRelDefinesByProperties,b078ac58-9bdf-4f9e-b770-be31aa06755d,,IfcOwnerHistory,94b60c5b-79bd-403f-90fa-a42704c11ed2,IfcPropertySet,6014f641-df5a-44ae-b6de-6686e89f6639
IFC.JSON,0.0.1,IFC2X3,IFC2JSON_python Version 0.0.1,IfcOpenShell v0.7.0-476ab506d,2023-07-06 10:10:13,IfcRelDefinesByProperties,e77cac83-b1dd-4e3d-bb26-3eb7c500e511,,IfcOwnerHistory,94b60c5b-79bd-403f-90fa-a42704c11ed2,IfcPropertySet,f8b2ce2e-4b7e-4fed-8b06-87cbe5e1cb75
IFC.JSON,0.0.1,IFC2X3,IFC2JSON_python Version 0.0.1,IfcOpenShell v0.7.0-476ab506d,2023-07-06 10:10:13,IfcRelDefinesByProperties,44b55510-c314-499a-ad8c-cf1a3de49fca,,IfcOwnerHistory,94b60c5b-79bd-403f-90fa-a42704c11ed2,IfcPropertySet,8018542e-7359-409e-b65d-b9ac4a54ddc9
IFC.JSON,0.0.1,IFC2X3,IFC2JSON_python Version 0.0.1,IfcOpenShell v0.7.0-476ab506d,2023-07-06 10:10:13,IfcRelDefinesByProperties,64d1050e-70f0-46bd-9d3c-8ee5c2913c96,,IfcOwnerHistory,94b60c5b-79bd-403f-90fa-a42704c11ed2,IfcPropertySet,c043d627-4280-4b3e-b322-ae9a18d38fd1
IFC.JSON,0.0.1,IFC2X3,IFC2JSON_python Version 0.0.1,IfcOpenShell v0.7.0-476ab506d,2023-07-06 10:10:13,IfcRelDefinesByProperties,c9d62405-55ce-4281-877e-7f92c840ab1d,,IfcOwnerHistory,94b60c5b-79bd-403f-90fa-a42704c11ed2,IfcPropertySet,560b66d6-9ffc-4728-b6a0-516796027458
IFC.JSON,0.0.1,IFC2X3,IFC2JSON_python Version 0.0.1,IfcOpenShell v0.7.0-476ab506d,2023-07-06 10:10:13,IfcRelDefinesByType,5025cce3-2a27-4921-b558-48c5a568d42c,,IfcOwnerHistory,94b60c5b-79bd-403f-90fa-a42704c11ed2,,
IFC.JSON,0.0.1,IFC2X3,IFC2JSON_python Version 0.0.1,IfcOpenShell v0.7.0-476ab506d,2023-07-06 10:10:13,IfcRelDefinesByType,f34c034b-9502-4148-8005-9a65fb7d8f28,,IfcOwnerHistory,94b60c5b-79bd-403f-90fa-a42704c11ed2,,
IFC.JSON,0.0.1,IFC2X3,IFC2JSON_python Version 0.0.1,IfcOpenShell v0.7.0-476ab506d,2023-07-06 10:10:13,IfcRelDefinesByType,968dc5a4-8c67-47f1-b8bf-7e7aed53deb5,,IfcOwnerHistory,94b60c5b-79bd-403f-90fa-a42704c11ed2,,
IFC.JSON,0.0.1,IFC2X3,IFC2JSON_python Version 0.0.1,IfcOpenShell v0.7.0-476ab506d,2023-07-06 10:10:13,IfcRelDefinesByType,b7b9818e-cd84-4b9d-85ab-63610f8238e6,,IfcOwnerHistory,94b60c5b-79bd-403f-90fa-a42704c11ed2,,
IFC.JSON,0.0.1,IFC2X3,IFC2JSON_python Version 0.0.1,IfcOpenShell v0.7.0-476ab506d,2023-07-06 10:10:13,IfcRelDefinesByType,36f292f0-3d8a-470d-a611-403b6fcc39f7,,IfcOwnerHistory,94b60c5b-79bd-403f-90fa-a42704c11ed2,,
IFC.JSON,0.0.1,IFC2X3,IFC2JSON_python Version 0.0.1,IfcOpenShell v0.7.0-476ab506d,2023-07-06 10:10:13,IfcRelDefinesByType,d6fbb75e-2294-4050-979e-4a135fded7d6,,IfcOwnerHistory,94b60c5b-79bd-403f-90fa-a42704c11ed2,,
IFC.JSON,0.0.1,IFC2X3,IFC2JSON_python Version 0.0.1,IfcOpenShell v0.7.0-476ab506d,2023-07-06 10:10:13,IfcRelDefinesByType,8432aced-a853-4b80-a68d-5d60ff2c939b,,IfcOwnerHistory,94b60c5b-79bd-403f-90fa-a42704c11ed2,,
IFC.JSON,0.0.1,IFC2X3,IFC2JSON_python Version 0.0.1,IfcOpenShell v0.7.0-476ab506d,2023-07-06 10:10:13,IfcRelDefinesByType,21ba3876-8de4-45ab-ba87-41e91ab58a29,,IfcOwnerHistory,94b60c5b-79bd-403f-90fa-a42704c11ed2,,
IFC.JSON,0.0.1,IFC2X3,IFC2JSON_python Version 0.0.1,IfcOpenShell v0.7.0-476ab506d,2023-07-06 10:10:13,IfcRelDefinesByType,25e37416-1a9a-4cb7-8eee-bf22a567ff0e,,IfcOwnerHistory,94b60c5b-79bd-403f-90fa-a42704c11ed2,,
IFC.JSON,0.0.1,IFC2X3,IFC2JSON_python Version 0.0.1,IfcOpenShell v0.7.0-476ab506d,2023-07-06 10:10:13,IfcRelDefinesByType,e5c21aa3-9785-4c3e-b2dd-a64c1a61ef3e,,IfcOwnerHistory,94b60c5b-79bd-403f-90fa-a42704c11ed2,,
IFC.JSON,0.0.1,IFC2X3,IFC2JSON_python Version 0.0.1,IfcOpenShell v0.7.0-476ab506d,2023-07-06 10:10:13,IfcRelDefinesByType,1d973c41-5e31-4b09-9716-5b9dd2e5ed02,,IfcOwnerHistory,94b60c5b-79bd-403f-90fa-a42704c11ed2,,
IFC.JSON,0.0.1,IFC2X3,IFC2JSON_python Version 0.0.1,IfcOpenShell v0.7.0-476ab506d,2023-07-06 10:10:13,IfcRelFillsElement,f969b956-4023-4000-ba27-c07707f9b3b6,,IfcOwnerHistory,94b60c5b-79bd-403f-90fa-a42704c11ed2,,
IFC.JSON,0.0.1,IFC2X3,IFC2JSON_python Version 0.0.1,IfcOpenShell v0.7.0-476ab506d,2023-07-06 10:10:13,IfcRelFillsElement,aaa6c123-3f27-4217-b655-b1f7f9ec86e7,,IfcOwnerHistory,94b60c5b-79bd-403f-90fa-a42704c11ed2,,
IFC.JSON,0.0.1,IFC2X3,IFC2JSON_python Version 0.0.1,IfcOpenShell v0.7.0-476ab506d,2023-07-06 10:10:13,IfcRelFillsElement,a9272104-1b8d-4f50-bfcb-92f6a493c5a2,,IfcOwnerHistory,94b60c5b-79bd-403f-90fa-a42704c11ed2,,
IFC.JSON,0.0.1,IFC2X3,IFC2JSON_python Version 0.0.1,IfcOpenShell v0.7.0-476ab506d,2023-07-06 10:10:13,IfcRelFillsElement,66c9475d-b6ca-4c32-9946-f59744f7e2b1,,IfcOwnerHistory,94b60c5b-79bd-403f-90fa-a42704c11ed2,,
IFC.JSON,0.0.1,IFC2X3,IFC2JSON_python Version 0.0.1,IfcOpenShell v0.7.0-476ab506d,2023-07-06 10:10:13,IfcRelFillsElement,c9c7ff1b-733e-477e-a06f-49ec2eb388b6,,IfcOwnerHistory,94b60c5b-79bd-403f-90fa-a42704c11ed2,,
